run_id,queried_at,symbol,company_name,kpi_code,kpi_name,value,display_value,judgement,formula,source,detail,status
3,2026-06-25T21:11:22,2330.TW,Taiwan Semiconductor Manufacturing Company Limited,01,機構持股比例,43.61,43.61%,中等機構持股,機構持股股數 / 總股本 * 100,Yahoo Finance/yfinance; Fintel 可對照,"Shares Outstanding=25,932,370,067; yfinance heldPercentInstitutions=43.61%",OK
3,2026-06-25T21:11:22,2330.TW,Taiwan Semiconductor Manufacturing Company Limited,02,MRQ 機構持股變化,,N/A,資料不足,(本季機構持股 - 上季機構持股) / 上季機構持股 * 100,Fintel Institutional Ownership,Fintel change shares=N/A; Fintel 自動抓取失敗 HTTP 403,需 Fintel 資料
3,2026-06-25T21:11:22,2330.TW,Taiwan Semiconductor Manufacturing Company Limited,03,Owners 家數變化,,N/A,資料不足,(本季 Owners 家數 - 上季 Owners 家數) / 上季 Owners 家數 * 100,Fintel Owners,Owners=714; Fintel 自動抓取失敗 HTTP 403,需 Fintel 資料
3,2026-06-25T21:11:22,2330.TW,Taiwan Semiconductor Manufacturing Company Limited,12,機構佔流通股比例,47.845787697333094,47.85%,大型股：中影響,總股本 * 機構持股比例 / Float * 100,Yahoo Finance/yfinance,"機構持股估算=11,309,106,586; Float=23,636,577,284",OK
3,2026-06-25T21:11:22,2330.TW,Taiwan Semiconductor Manufacturing Company Limited,13,成交量活躍度,0.1369996452626977,0.14%,大型股：低活躍,10 日平均成交量 / 總股本 * 100,Yahoo Finance/yfinance,"10日均量=35,527,255; Float版=0.15%",OK
3,2026-06-25T21:11:22,2330.TW,Taiwan Semiconductor Manufacturing Company Limited,14,成交量增長率,1.5948681276506462,1.59%,大型股：低增長,(10 日均量 - 3 個月均量) / 3 個月均量 * 100,Yahoo Finance/yfinance,"10日均量=35,527,255; 3個月均量=34,969,537",OK
3,2026-06-25T21:11:22,2330.TW,Taiwan Semiconductor Manufacturing Company Limited,15,Insider Ownership,0.022000000000000002,0.022%,偏低,內部人持股比例 * 100,Yahoo Finance/yfinance,yfinance heldPercentInsiders=0.022%,OK
36,2026-06-29T21:33:00,AAOI,"Applied Optoelectronics, Inc.",01,Institutional Ownership,68.42,68.42%,中等機構持股,Institutional shares / shares outstanding * 100,Yahoo Finance/yfinance; Fintel,"Shares Outstanding=80,242,767; yfinance heldPercentInstitutions=68.42%",OK
36,2026-06-29T21:33:00,AAOI,"Applied Optoelectronics, Inc.",02,MRQ Institutional Shares Change,9.44,9.44%,中增長/穩定增加,(current institutional shares - prior institutional shares) / prior institutional shares * 100,Fintel,"Fintel change shares=4,910,000; Fintel 自動抓取成功 (chrome120, session warmup)",OK
36,2026-06-29T21:33:00,AAOI,"Applied Optoelectronics, Inc.",03,Owners Count Change,55.87,55.87%,強增長/高度關注,(current owners - prior owners) / prior owners * 100,Fintel,"Owners=385; Fintel 自動抓取成功 (chrome120, session warmup)",OK
36,2026-06-29T21:33:00,AAOI,"Applied Optoelectronics, Inc.",04,Portfolio Allocation Growth,42.11,42.11%,配置強增長,(new allocation - old allocation) / old allocation * 100,Fintel,"Source=Fintel; Average Portfolio Allocation=0.19%; Fintel 自動抓取成功 (chrome120, session warmup)",OK
36,2026-06-29T21:33:00,AAOI,"Applied Optoelectronics, Inc.",05,Buyer/Seller Ratio,3.4893617021276597,3.49,買方明顯強,buyers / sellers,MarketBeat Institutional Ownership,Source=MarketBeat/MarketBeat; Buyers=164; Sellers=47; MarketBeat Institutional Ownership 自動抓取成功 (NASDAQ),OK
36,2026-06-29T21:33:00,AAOI,"Applied Optoelectronics, Inc.",06,Relative Net Inflow,4.379616918928768,4.38%,低資金流入,(inflows - outflows) / market cap * 100,MarketBeat Institutional Ownership + yfinance market cap fallback,Source=MarketBeat; Inflows=$715.01M; Outflows=$227.45M; Net=$487.56M; Market Cap=$11.13B,OK
36,2026-06-29T21:33:00,AAOI,"Applied Optoelectronics, Inc.",07,Institutional Activity Score,15.282067546900382,15.28,中活躍,buyer/seller ratio * relative net inflow %,MarketBeat Institutional Ownership,Source=KPI 5/6; Buyer/Seller Ratio=3.49; Relative Net Inflow=4.38%,OK
36,2026-06-29T21:33:00,AAOI,"Applied Optoelectronics, Inc.",08,Short Interest %,13.26,13.26%,中度放空壓力,short shares / float * 100,MarketBeat Short Interest,"Current short=10,232,545; Previous short=10,036,132; Record date=June 15, 2026; MarketBeat Short Interest 自動抓取成功 (NASDAQ)",OK
36,2026-06-29T21:33:00,AAOI,"Applied Optoelectronics, Inc.",09,Short Interest Change,1.96,1.96%,空頭部位穩定,(current short interest - previous short interest) / previous short interest * 100,MarketBeat Short Interest,"Current short=10,232,545; Previous short=10,036,132; Record date=June 15, 2026; MarketBeat Short Interest 自動抓取成功 (NASDAQ)",OK
36,2026-06-29T21:33:00,AAOI,"Applied Optoelectronics, Inc.",10,Days To Cover,0.7,0.70,回補天數偏低,short shares / average daily volume,MarketBeat Short Interest,"Current short=10,232,545; Previous short=10,036,132; Record date=June 15, 2026; MarketBeat Short Interest 自動抓取成功 (NASDAQ)",OK
36,2026-06-29T21:33:00,AAOI,"Applied Optoelectronics, Inc.",11,ESG Score,70.0,70,ESG 風險中等,(environment + social + governance) / 3,StockCircle ESG Score,Environment=64/100; Social=74/100; Governance=71/100; Total=70/100; StockCircle Playwright 渲染抓取成功; static chrome120 showed ESG Score No data,OK
36,2026-06-29T21:33:00,AAOI,"Applied Optoelectronics, Inc.",12,Institutional Float Control,71.91507207612007,71.92%,大型股：高影響,shares outstanding * institutional ownership / float * 100,Yahoo Finance/yfinance,"Institutional shares estimate=54,902,101; Float=76,342,969",OK
36,2026-06-29T21:33:00,AAOI,"Applied Optoelectronics, Inc.",13,Volume Activity,17.364954526057158,17.36%,大型股：高活躍,10-day average volume / shares outstanding * 100,Yahoo Finance/yfinance,"10-day avg volume=13,934,120; Float version=18.25%",OK
36,2026-06-29T21:33:00,AAOI,"Applied Optoelectronics, Inc.",14,Volume Growth,7.090804288514006,7.09%,大型股：低增長,(10-day average volume - 3-month average volume) / 3-month average volume * 100,Yahoo Finance/yfinance,"10-day avg volume=13,934,120; 3-month avg volume=13,011,500",OK
36,2026-06-29T21:33:00,AAOI,"Applied Optoelectronics, Inc.",15,Insider Ownership,10.795,10.795%,高信心,insider ownership * 100,Yahoo Finance/yfinance,yfinance heldPercentInsiders=10.795%,OK
32,2026-06-29T21:00:27,AAPL,Apple Inc.,01,Institutional Ownership,65.823996,65.82%,中等機構持股,Institutional shares / shares outstanding * 100,Yahoo Finance/yfinance; Fintel,"Shares Outstanding=14,687,356,000; yfinance heldPercentInstitutions=65.82%",OK
32,2026-06-29T21:00:27,AAPL,Apple Inc.,02,MRQ Institutional Shares Change,13.07,13.07%,中增長/穩定增加,(current institutional shares - prior institutional shares) / prior institutional shares * 100,Fintel,"Fintel change shares=1,259,140,000; Fintel 自動抓取成功 (chrome120, session warmup)",OK
32,2026-06-29T21:00:27,AAPL,Apple Inc.,03,Owners Count Change,-2.96,-2.96%,減少/流失,(current owners - prior owners) / prior owners * 100,Fintel,"Owners=6,199; Fintel 自動抓取成功 (chrome120, session warmup)",OK
32,2026-06-29T21:00:27,AAPL,Apple Inc.,04,Portfolio Allocation Growth,-7.25,-7.25%,配置下降,(new allocation - old allocation) / old allocation * 100,Fintel,"Source=Fintel; Average Portfolio Allocation=2.86%; Fintel 自動抓取成功 (chrome120, session warmup)",OK
32,2026-06-29T21:00:27,AAPL,Apple Inc.,05,Buyer/Seller Ratio,0.9889528193325662,0.99,賣方較強,buyers / sellers,MarketBeat Institutional Ownership,"Source=MarketBeat/MarketBeat; Buyers=4,297; Sellers=4,345; MarketBeat Institutional Ownership 自動抓取成功 (NASDAQ)",OK
32,2026-06-29T21:00:27,AAPL,Apple Inc.,06,Relative Net Inflow,3.7257874857458835,3.73%,低資金流入,(inflows - outflows) / market cap * 100,MarketBeat Institutional Ownership + yfinance market cap fallback,Source=MarketBeat; Inflows=$286.56B; Outflows=$131.27B; Net=$155.29B; Market Cap=$4167.98B,OK
32,2026-06-29T21:00:27,AAPL,Apple Inc.,07,Institutional Activity Score,3.684628038262385,3.68,低活躍,buyer/seller ratio * relative net inflow %,MarketBeat Institutional Ownership,Source=KPI 5/6; Buyer/Seller Ratio=0.99; Relative Net Inflow=3.73%,OK
32,2026-06-29T21:00:27,AAPL,Apple Inc.,08,Short Interest %,0.98,0.98%,低放空壓力,short shares / float * 100,MarketBeat Short Interest,"Current short=144,248,476; Previous short=155,886,024; Record date=June 15, 2026; MarketBeat Short Interest 自動抓取成功 (NASDAQ)",OK
32,2026-06-29T21:00:27,AAPL,Apple Inc.,09,Short Interest Change,-7.47,-7.47%,空頭部位下降,(current short interest - previous short interest) / previous short interest * 100,MarketBeat Short Interest,"Current short=144,248,476; Previous short=155,886,024; Record date=June 15, 2026; MarketBeat Short Interest 自動抓取成功 (NASDAQ)",OK
32,2026-06-29T21:00:27,AAPL,Apple Inc.,10,Days To Cover,2.8,2.80,回補天數偏低,short shares / average daily volume,MarketBeat Short Interest,"Current short=144,248,476; Previous short=155,886,024; Record date=June 15, 2026; MarketBeat Short Interest 自動抓取成功 (NASDAQ)",OK
32,2026-06-29T21:00:27,AAPL,Apple Inc.,11,ESG Score,57.0,57,ESG 風險中等,(environment + social + governance) / 3,StockCircle ESG Score,Environment=66/100; Social=45/100; Governance=59/100; Total=57/100; StockCircle Playwright 渲染抓取成功; static chrome120 showed ESG Score No data,OK
32,2026-06-29T21:00:27,AAPL,Apple Inc.,12,Institutional Float Control,65.93542687303156,65.94%,大型股：高影響,shares outstanding * institutional ownership / float * 100,Yahoo Finance/yfinance,"Institutional shares estimate=9,667,804,626; Float=14,662,534,368",OK
32,2026-06-29T21:00:27,AAPL,Apple Inc.,13,Volume Activity,0.5254427005105616,0.53%,大型股：低活躍,10-day average volume / shares outstanding * 100,Yahoo Finance/yfinance,"10-day avg volume=77,173,640; Float version=0.53%",OK
32,2026-06-29T21:00:27,AAPL,Apple Inc.,14,Volume Growth,47.34006357566108,47.34%,大型股：中增長,(10-day average volume - 3-month average volume) / 3-month average volume * 100,Yahoo Finance/yfinance,"10-day avg volume=77,173,640; 3-month avg volume=52,377,906",OK
32,2026-06-29T21:00:27,AAPL,Apple Inc.,15,Insider Ownership,1.6320000000000001,1.632%,偏低,insider ownership * 100,Yahoo Finance/yfinance,yfinance heldPercentInsiders=1.632%,OK
54,2026-06-30T00:27:26,AMAT,"Applied Materials, Inc.",01,Institutional Ownership,85.137004,85.14%,高機構持股,Institutional shares / shares outstanding * 100,Yahoo Finance/yfinance; Fintel,"Shares Outstanding=793,959,430; yfinance heldPercentInstitutions=85.14%",OK
54,2026-06-30T00:27:26,AMAT,"Applied Materials, Inc.",02,MRQ Institutional Shares Change,7.92,7.92%,中增長/穩定增加,(current institutional shares - prior institutional shares) / prior institutional shares * 100,Fintel,"Fintel change shares=50,990,000; Fintel 自動抓取成功 (chrome120, session warmup)",OK
54,2026-06-30T00:27:26,AMAT,"Applied Materials, Inc.",03,Owners Count Change,6.06,6.06%,中增長/穩定增加,(current owners - prior owners) / prior owners * 100,Fintel,"Owners=2,991; Fintel 自動抓取成功 (chrome120, session warmup)",OK
54,2026-06-30T00:27:26,AMAT,"Applied Materials, Inc.",04,Portfolio Allocation Growth,13.34,13.34%,配置穩定增長,(new allocation - old allocation) / old allocation * 100,Fintel,"Source=Fintel; Average Portfolio Allocation=0.49%; Fintel 自動抓取成功 (chrome120, session warmup)",OK
54,2026-06-30T00:27:26,AMAT,"Applied Materials, Inc.",05,Buyer/Seller Ratio,1.4140625,1.41,買方略強或正常,buyers / sellers,MarketBeat Institutional Ownership,"Source=MarketBeat/MarketBeat; Buyers=1,991; Sellers=1,408; MarketBeat Institutional Ownership 自動抓取成功 (NASDAQ)",OK
54,2026-06-30T00:27:26,AMAT,"Applied Materials, Inc.",06,Relative Net Inflow,3.397818948487307,3.40%,低資金流入,(inflows - outflows) / market cap * 100,MarketBeat Institutional Ownership + yfinance market cap fallback,Source=MarketBeat; Inflows=$36.97B; Outflows=$18.02B; Net=$18.95B; Market Cap=$557.71B,OK
54,2026-06-30T00:27:26,AMAT,"Applied Materials, Inc.",07,Institutional Activity Score,4.804728356845333,4.80,低活躍,buyer/seller ratio * relative net inflow %,MarketBeat Institutional Ownership,Source=KPI 5/6; Buyer/Seller Ratio=1.41; Relative Net Inflow=3.40%,OK
54,2026-06-30T00:27:26,AMAT,"Applied Materials, Inc.",08,Short Interest %,2.77,2.77%,低放空壓力,short shares / float * 100,MarketBeat Short Interest,"Current short=21,911,355; Previous short=19,954,921; Record date=June 15, 2026; MarketBeat Short Interest 自動抓取成功 (NASDAQ)",OK
54,2026-06-30T00:27:26,AMAT,"Applied Materials, Inc.",09,Short Interest Change,9.8,9.80%,空頭部位增加,(current short interest - previous short interest) / previous short interest * 100,MarketBeat Short Interest,"Current short=21,911,355; Previous short=19,954,921; Record date=June 15, 2026; MarketBeat Short Interest 自動抓取成功 (NASDAQ)",OK
54,2026-06-30T00:27:26,AMAT,"Applied Materials, Inc.",10,Days To Cover,2.2,2.20,回補天數偏低,short shares / average daily volume,MarketBeat Short Interest,"Current short=21,911,355; Previous short=19,954,921; Record date=June 15, 2026; MarketBeat Short Interest 自動抓取成功 (NASDAQ)",OK
54,2026-06-30T00:27:26,AMAT,"Applied Materials, Inc.",11,ESG Score,74.0,74,ESG 風險偏高,(environment + social + governance) / 3,StockCircle ESG Score,Environment=84/100; Social=73/100; Governance=65/100; Total=74/100; StockCircle Playwright 渲染抓取成功; static chrome120 showed ESG Score No data,OK
54,2026-06-30T00:27:26,AMAT,"Applied Materials, Inc.",12,Institutional Float Control,85.48836113656691,85.49%,大型股：極高影響,shares outstanding * institutional ownership / float * 100,Yahoo Finance/yfinance,"Institutional shares estimate=675,953,272; Float=790,696,257",OK
54,2026-06-30T00:27:26,AMAT,"Applied Materials, Inc.",13,Volume Activity,1.7199543810443818,1.72%,大型股：低活躍,10-day average volume / shares outstanding * 100,Yahoo Finance/yfinance,"10-day avg volume=13,655,740; Float version=1.73%",OK
54,2026-06-30T00:27:26,AMAT,"Applied Materials, Inc.",14,Volume Growth,65.28738960054304,65.29%,大型股：高增長,(10-day average volume - 3-month average volume) / 3-month average volume * 100,Yahoo Finance/yfinance,"10-day avg volume=13,655,740; 3-month avg volume=8,261,816",OK
54,2026-06-30T00:27:26,AMAT,"Applied Materials, Inc.",15,Insider Ownership,0.30500002,0.305%,偏低,insider ownership * 100,Yahoo Finance/yfinance,yfinance heldPercentInsiders=0.305%,OK
49,2026-06-30T00:12:17,AMD,"Advanced Micro Devices, Inc.",01,Institutional Ownership,72.15899999999999,72.16%,高機構持股,Institutional shares / shares outstanding * 100,Yahoo Finance/yfinance; Fintel,"Shares Outstanding=1,630,600,639; yfinance heldPercentInstitutions=72.16%",OK
49,2026-06-30T00:12:17,AMD,"Advanced Micro Devices, Inc.",02,MRQ Institutional Shares Change,10.64,10.64%,中增長/穩定增加,(current institutional shares - prior institutional shares) / prior institutional shares * 100,Fintel,"Fintel change shares=118,330,000; Fintel 自動抓取成功 (chrome120, session warmup)",OK
49,2026-06-30T00:12:17,AMD,"Advanced Micro Devices, Inc.",03,Owners Count Change,-2.59,-2.59%,減少/流失,(current owners - prior owners) / prior owners * 100,Fintel,"Owners=3,227; Fintel 自動抓取成功 (chrome120, session warmup)",OK
49,2026-06-30T00:12:17,AMD,"Advanced Micro Devices, Inc.",04,Portfolio Allocation Growth,-7.25,-7.25%,配置下降,(new allocation - old allocation) / old allocation * 100,Fintel,"Source=Fintel; Average Portfolio Allocation=0.45%; Fintel 自動抓取成功 (chrome120, session warmup)",OK
49,2026-06-30T00:12:17,AMD,"Advanced Micro Devices, Inc.",05,Buyer/Seller Ratio,1.6598006644518273,1.66,買方略強或正常,buyers / sellers,MarketBeat Institutional Ownership,"Source=MarketBeat/MarketBeat; Buyers=2,498; Sellers=1,505; MarketBeat Institutional Ownership 自動抓取成功 (NASDAQ)",OK
49,2026-06-30T00:12:17,AMD,"Advanced Micro Devices, Inc.",06,Relative Net Inflow,1.7097257903680805,1.71%,低資金流入,(inflows - outflows) / market cap * 100,MarketBeat Institutional Ownership + yfinance market cap fallback,Source=MarketBeat; Inflows=$34.15B; Outflows=$19.47B; Net=$14.68B; Market Cap=$858.62B,OK
49,2026-06-30T00:12:17,AMD,"Advanced Micro Devices, Inc.",07,Institutional Activity Score,2.8378040028833653,2.84,低活躍,buyer/seller ratio * relative net inflow %,MarketBeat Institutional Ownership,Source=KPI 5/6; Buyer/Seller Ratio=1.66; Relative Net Inflow=1.71%,OK
49,2026-06-30T00:12:17,AMD,"Advanced Micro Devices, Inc.",08,Short Interest %,2.88,2.88%,低放空壓力,short shares / float * 100,MarketBeat Short Interest,"Current short=46,762,536; Previous short=44,067,722; Record date=June 15, 2026; MarketBeat Short Interest 自動抓取成功 (NASDAQ)",OK
49,2026-06-30T00:12:17,AMD,"Advanced Micro Devices, Inc.",09,Short Interest Change,6.12,6.12%,空頭部位增加,(current short interest - previous short interest) / previous short interest * 100,MarketBeat Short Interest,"Current short=46,762,536; Previous short=44,067,722; Record date=June 15, 2026; MarketBeat Short Interest 自動抓取成功 (NASDAQ)",OK
49,2026-06-30T00:12:17,AMD,"Advanced Micro Devices, Inc.",10,Days To Cover,1.5,1.50,回補天數偏低,short shares / average daily volume,MarketBeat Short Interest,"Current short=46,762,536; Previous short=44,067,722; Record date=June 15, 2026; MarketBeat Short Interest 自動抓取成功 (NASDAQ)",OK
49,2026-06-30T00:12:17,AMD,"Advanced Micro Devices, Inc.",11,ESG Score,78.0,78,ESG 風險偏高,(environment + social + governance) / 3,StockCircle ESG Score,Environment=99/100; Social=63/100; Governance=72/100; Total=78/100; StockCircle Playwright 渲染抓取成功; static chrome120 showed ESG Score No data,OK
49,2026-06-30T00:12:17,AMD,"Advanced Micro Devices, Inc.",12,Institutional Float Control,72.54056334713991,72.54%,大型股：高影響,shares outstanding * institutional ownership / float * 100,Yahoo Finance/yfinance,"Institutional shares estimate=1,176,625,115; Float=1,622,023,680",OK
49,2026-06-30T00:12:17,AMD,"Advanced Micro Devices, Inc.",13,Volume Activity,2.0039210839534083,2.00%,大型股：低活躍,10-day average volume / shares outstanding * 100,Yahoo Finance/yfinance,"10-day avg volume=32,675,950; Float version=2.01%",OK
49,2026-06-30T00:12:17,AMD,"Advanced Micro Devices, Inc.",14,Volume Growth,-13.047017483654114,-13.05%,大型股：低增長,(10-day average volume - 3-month average volume) / 3-month average volume * 100,Yahoo Finance/yfinance,"10-day avg volume=32,675,950; 3-month avg volume=37,578,872",OK
49,2026-06-30T00:12:17,AMD,"Advanced Micro Devices, Inc.",15,Insider Ownership,0.39699999999999996,0.397%,偏低,insider ownership * 100,Yahoo Finance/yfinance,yfinance heldPercentInsiders=0.397%,OK
39,2026-06-29T23:19:55,AMZN,"Amazon.com, Inc.",01,Institutional Ownership,68.01700000000001,68.02%,中等機構持股,Institutional shares / shares outstanding * 100,Yahoo Finance/yfinance; Fintel,"Shares Outstanding=10,757,109,436; yfinance heldPercentInstitutions=68.02%",OK
39,2026-06-29T23:19:55,AMZN,"Amazon.com, Inc.",02,MRQ Institutional Shares Change,7.8,7.80%,中增長/穩定增加,(current institutional shares - prior institutional shares) / prior institutional shares * 100,Fintel,"Fintel change shares=557,320,000; Fintel 自動抓取成功 (chrome136, session warmup)",OK
39,2026-06-29T23:19:55,AMZN,"Amazon.com, Inc.",03,Owners Count Change,-4.6,-4.60%,減少/流失,(current owners - prior owners) / prior owners * 100,Fintel,"Owners=6,099; Fintel 自動抓取成功 (chrome136, session warmup)",OK
39,2026-06-29T23:19:55,AMZN,"Amazon.com, Inc.",04,Portfolio Allocation Growth,-10.79,-10.79%,配置下降,(new allocation - old allocation) / old allocation * 100,Fintel,"Source=Fintel; Average Portfolio Allocation=1.82%; Fintel 自動抓取成功 (chrome136, session warmup)",OK
39,2026-06-29T23:19:55,AMZN,"Amazon.com, Inc.",05,Buyer/Seller Ratio,1.4031277150304085,1.40,買方略強或正常,buyers / sellers,MarketBeat Institutional Ownership,"Source=MarketBeat/MarketBeat; Buyers=4,845; Sellers=3,453; MarketBeat Institutional Ownership 自動抓取成功 (NASDAQ)",OK
39,2026-06-29T23:19:55,AMZN,"Amazon.com, Inc.",06,Relative Net Inflow,6.352182987924807,6.35%,中等資金流入,(inflows - outflows) / market cap * 100,MarketBeat Institutional Ownership + yfinance market cap fallback,Source=MarketBeat; Inflows=$239.39B; Outflows=$73.81B; Net=$165.58B; Market Cap=$2606.66B,OK
39,2026-06-29T23:19:55,AMZN,"Amazon.com, Inc.",07,Institutional Activity Score,8.912924001301967,8.91,低活躍,buyer/seller ratio * relative net inflow %,MarketBeat Institutional Ownership,Source=KPI 5/6; Buyer/Seller Ratio=1.40; Relative Net Inflow=6.35%,OK
39,2026-06-29T23:19:55,AMZN,"Amazon.com, Inc.",08,Short Interest %,1.01,1.01%,低放空壓力,short shares / float * 100,MarketBeat Short Interest,"Current short=98,953,140; Previous short=92,450,944; Record date=June 15, 2026; MarketBeat Short Interest 自動抓取成功 (NASDAQ)",OK
39,2026-06-29T23:19:55,AMZN,"Amazon.com, Inc.",09,Short Interest Change,7.03,7.03%,空頭部位增加,(current short interest - previous short interest) / previous short interest * 100,MarketBeat Short Interest,"Current short=98,953,140; Previous short=92,450,944; Record date=June 15, 2026; MarketBeat Short Interest 自動抓取成功 (NASDAQ)",OK
39,2026-06-29T23:19:55,AMZN,"Amazon.com, Inc.",10,Days To Cover,2.3,2.30,回補天數偏低,short shares / average daily volume,MarketBeat Short Interest,"Current short=98,953,140; Previous short=92,450,944; Record date=June 15, 2026; MarketBeat Short Interest 自動抓取成功 (NASDAQ)",OK
39,2026-06-29T23:19:55,AMZN,"Amazon.com, Inc.",11,ESG Score,57.0,57,ESG 風險中等,(environment + social + governance) / 3,StockCircle ESG Score,Environment=51/100; Social=64/100; Governance=56/100; Total=57/100; StockCircle Playwright 渲染抓取成功; static chrome120 showed ESG Score No data,OK
39,2026-06-29T23:19:55,AMZN,"Amazon.com, Inc.",12,Institutional Float Control,74.81383709859493,74.81%,大型股：高影響,shares outstanding * institutional ownership / float * 100,Yahoo Finance/yfinance,"Institutional shares estimate=7,316,663,125; Float=9,779,826,044",OK
39,2026-06-29T23:19:55,AMZN,"Amazon.com, Inc.",13,Volume Activity,0.719170800113816,0.72%,大型股：低活躍,10-day average volume / shares outstanding * 100,Yahoo Finance/yfinance,"10-day avg volume=77,361,990; Float version=0.79%",OK
39,2026-06-29T23:19:55,AMZN,"Amazon.com, Inc.",14,Volume Growth,55.046883741016714,55.05%,大型股：高增長,(10-day average volume - 3-month average volume) / 3-month average volume * 100,Yahoo Finance/yfinance,"10-day avg volume=77,361,990; 3-month avg volume=49,895,869",OK
39,2026-06-29T23:19:55,AMZN,"Amazon.com, Inc.",15,Insider Ownership,8.899,8.899%,正常,insider ownership * 100,Yahoo Finance/yfinance,yfinance heldPercentInsiders=8.899%,OK
14,2026-06-26T18:37:34,APPL,APPL,01,Institutional Ownership,,N/A,資料不足,Institutional shares / shares outstanding * 100,Yahoo Finance/yfinance; Fintel,Shares Outstanding=N/A; yfinance heldPercentInstitutions=N/A,缺資料
14,2026-06-26T18:37:34,APPL,APPL,02,MRQ Institutional Shares Change,,N/A,資料不足,(current institutional shares - prior institutional shares) / prior institutional shares * 100,Fintel,Fintel change shares=N/A; Fintel 自動抓取失敗 HTTP 403,需 Fintel 資料
14,2026-06-26T18:37:34,APPL,APPL,03,Owners Count Change,,N/A,資料不足,(current owners - prior owners) / prior owners * 100,Fintel,Owners=N/A; Fintel 自動抓取失敗 HTTP 403,需 Fintel 資料
14,2026-06-26T18:37:34,APPL,APPL,04,Portfolio Allocation Growth,,N/A,資料不足,(new allocation - old allocation) / old allocation * 100,Fintel,Source=缺資料; Average Portfolio Allocation=N/A; Fintel 自動抓取失敗 HTTP 403,需 Allocation 資料
14,2026-06-26T18:37:34,APPL,APPL,05,Buyer/Seller Ratio,,N/A,資料不足,buyers / sellers,Fintel,Source=缺資料/缺資料; Buyers=N/A; Sellers=N/A,需 Buyers/Sellers 資料
14,2026-06-26T18:37:34,APPL,APPL,06,Relative Net Inflow,,N/A,資料不足,(inflows - outflows) / market cap * 100,Fintel + yfinance market cap fallback,Source=缺資料; Inflows=N/A; Outflows=N/A; Net=N/A; Market Cap=N/A,需 Inflows/Outflows 資料
14,2026-06-26T18:37:34,APPL,APPL,07,Institutional Activity Score,,N/A,資料不足,buyer/seller ratio * relative net inflow %,Fintel,Source=KPI 5/6; Buyer/Seller Ratio=N/A; Relative Net Inflow=N/A,需 KPI 5 與 KPI 6 資料
14,2026-06-26T18:37:34,APPL,APPL,08,Short Interest %,,N/A,資料不足,short shares / float * 100,MarketBeat Short Interest,Current short=N/A; Previous short=N/A; Record date=N/A; MarketBeat 自動抓取成功 (NASDAQ),需 MarketBeat 資料
14,2026-06-26T18:37:34,APPL,APPL,09,Short Interest Change,,N/A,資料不足,(current short interest - previous short interest) / previous short interest * 100,MarketBeat Short Interest,Current short=N/A; Previous short=N/A; Record date=N/A; MarketBeat 自動抓取成功 (NASDAQ),需 MarketBeat 資料
14,2026-06-26T18:37:34,APPL,APPL,10,Days To Cover,,N/A,資料不足,short shares / average daily volume,MarketBeat Short Interest,Current short=N/A; Previous short=N/A; Record date=N/A; MarketBeat 自動抓取成功 (NASDAQ),需 MarketBeat 資料
14,2026-06-26T18:37:34,APPL,APPL,12,Institutional Float Control,,N/A,資料不足,shares outstanding * institutional ownership / float * 100,Yahoo Finance/yfinance,Institutional shares estimate=N/A; Float=N/A,缺資料
14,2026-06-26T18:37:34,APPL,APPL,13,Volume Activity,,N/A,資料不足,10-day average volume / shares outstanding * 100,Yahoo Finance/yfinance,10-day avg volume=N/A; Float version=N/A,缺資料
14,2026-06-26T18:37:34,APPL,APPL,14,Volume Growth,,N/A,資料不足,(10-day average volume - 3-month average volume) / 3-month average volume * 100,Yahoo Finance/yfinance,10-day avg volume=N/A; 3-month avg volume=N/A,缺資料
14,2026-06-26T18:37:34,APPL,APPL,15,Insider Ownership,,N/A,資料不足,insider ownership * 100,Yahoo Finance/yfinance,yfinance heldPercentInsiders=N/A,缺資料
57,2026-06-30T00:34:25,ARM,Arm Holdings plc,01,Institutional Ownership,95.419,95.42%,高機構持股,Institutional shares / shares outstanding * 100,Yahoo Finance/yfinance; Fintel,"Shares Outstanding=1,068,078,760; yfinance heldPercentInstitutions=95.42%",OK
57,2026-06-30T00:34:25,ARM,Arm Holdings plc,02,MRQ Institutional Shares Change,,N/A,資料不足,(current institutional shares - prior institutional shares) / prior institutional shares * 100,Fintel,"Fintel change shares=N/A; Fintel 自動抓取成功 (chrome120, session warmup)",需 Fintel 資料
57,2026-06-30T00:34:25,ARM,Arm Holdings plc,03,Owners Count Change,8.78,8.78%,中增長/穩定增加,(current owners - prior owners) / prior owners * 100,Fintel,"Owners=767; Fintel 自動抓取成功 (chrome120, session warmup)",OK
57,2026-06-30T00:34:25,ARM,Arm Holdings plc,04,Portfolio Allocation Growth,35.56,35.56%,配置強增長,(new allocation - old allocation) / old allocation * 100,Fintel,"Source=Fintel; Average Portfolio Allocation=0.28%; Fintel 自動抓取成功 (chrome120, session warmup)",OK
57,2026-06-30T00:34:25,ARM,Arm Holdings plc,05,Buyer/Seller Ratio,1.8211678832116789,1.82,買方略強或正常,buyers / sellers,MarketBeat Institutional Ownership,Source=MarketBeat/MarketBeat; Buyers=499; Sellers=274; MarketBeat Institutional Ownership 自動抓取成功 (NASDAQ),OK
